experiment_id,planner,phase,grid_width,grid_height,density,update_mode,map_id,seed,repetition,warmup,status,success,path_cost,expanded_nodes,elapsed_us,free_heap_before,free_heap_after,since_boot_minimum_free_heap_before,since_boot_minimum_free_heap_after,failed_alloc_bytes,failure_stage,failure_reason,update_x,update_y,psram_enabled,cpu_frequency_mhz,esp_idf_version,firmware_git_commit
esp32_20260808T132635Z_JPS_dynamic_50x50_density10_i0,JPS,replan,50,50,10,path_blocking,esp32_dynamic_50x50_density10_i5,4415,0,0,OK,1,698,75,22823,285328,283912,240368,240368,0,none,none,25,25,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_50x50_density10_i0,JPS,initial,50,50,10,path_blocking,esp32_dynamic_50x50_density10_i5,4415,1,0,OK,1,698,73,21985,285328,283912,240368,240368,0,none,none,25,25,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_50x50_density10_i0,JPS,replan,50,50,10,path_blocking,esp32_dynamic_50x50_density10_i5,4415,1,0,OK,1,698,75,22820,285328,283912,240368,240368,0,none,none,25,25,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_50x50_density10_i0,JPS,initial,50,50,10,path_blocking,esp32_dynamic_50x50_density10_i5,4415,2,0,OK,1,698,73,21981,285328,283912,240368,240368,0,none,none,25,25,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_50x50_density10_i0,JPS,replan,50,50,10,path_blocking,esp32_dynamic_50x50_density10_i5,4415,2,0,OK,1,698,75,22824,285328,283912,240368,240368,0,none,none,25,25,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_50x50_density10_i0,JPS,initial,50,50,10,path_blocking,esp32_dynamic_50x50_density10_i6,4416,0,0,OK,1,692,50,15726,285328,283952,240368,240368,0,none,none,25,25,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_50x50_density10_i0,JPS,replan,50,50,10,path_blocking,esp32_dynamic_50x50_density10_i6,4416,0,0,OK,1,692,51,16394,285328,283960,240368,240368,0,none,none,25,25,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_50x50_density10_i0,JPS,initial,50,50,10,path_blocking,esp32_dynamic_50x50_density10_i6,4416,1,0,OK,1,692,50,15779,285328,283952,240368,240368,0,none,none,25,25,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_50x50_density10_i0,JPS,replan,50,50,10,path_blocking,esp32_dynamic_50x50_density10_i6,4416,1,0,OK,1,692,51,16396,285328,283960,240368,240368,0,none,none,25,25,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_50x50_density10_i0,JPS,initial,50,50,10,path_blocking,esp32_dynamic_50x50_density10_i6,4416,2,0,OK,1,692,50,15780,285328,283952,240368,240368,0,none,none,25,25,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_50x50_density10_i0,JPS,replan,50,50,10,path_blocking,esp32_dynamic_50x50_density10_i6,4416,2,0,OK,1,692,51,16393,285328,283960,240368,240368,0,none,none,25,25,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_50x50_density10_i0,JPS,initial,50,50,10,path_blocking,esp32_dynamic_50x50_density10_i7,4417,0,0,OK,1,686,39,14277,285328,283984,240368,240368,0,none,none,25,25,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_50x50_density10_i0,JPS,replan,50,50,10,path_blocking,esp32_dynamic_50x50_density10_i7,4417,0,0,OK,1,698,57,17105,285328,283968,240368,240368,0,none,none,25,25,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_50x50_density10_i0,JPS,initial,50,50,10,path_blocking,esp32_dynamic_50x50_density10_i7,4417,1,0,OK,1,686,39,14335,285328,283984,240368,240368,0,none,none,25,25,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_50x50_density10_i0,JPS,replan,50,50,10,path_blocking,esp32_dynamic_50x50_density10_i7,4417,1,0,OK,1,698,57,17101,285328,283968,240368,240368,0,none,none,25,25,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_50x50_density10_i0,JPS,initial,50,50,10,path_blocking,esp32_dynamic_50x50_density10_i7,4417,2,0,OK,1,686,39,14336,285328,283984,240368,240368,0,none,none,25,25,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_50x50_density10_i0,JPS,replan,50,50,10,path_blocking,esp32_dynamic_50x50_density10_i7,4417,2,0,OK,1,698,57,17104,285328,283968,240368,240368,0,none,none,25,25,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_50x50_density10_i0,JPS,initial,50,50,10,path_blocking,esp32_dynamic_50x50_density10_i8,4418,0,0,OK,1,710,111,33861,285328,282944,230940,230940,0,none,none,26,24,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_50x50_density10_i0,JPS,replan,50,50,10,path_blocking,esp32_dynamic_50x50_density10_i8,4418,0,0,OK,1,716,166,45395,285328,282928,230940,230940,0,none,none,26,24,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_50x50_density10_i0,JPS,initial,50,50,10,path_blocking,esp32_dynamic_50x50_density10_i8,4418,1,0,OK,1,710,111,33915,285328,282944,230940,230940,0,none,none,26,24,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_50x50_density10_i0,JPS,replan,50,50,10,path_blocking,esp32_dynamic_50x50_density10_i8,4418,1,0,OK,1,716,166,45401,285328,282928,230940,230940,0,none,none,26,24,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_50x50_density10_i0,JPS,initial,50,50,10,path_blocking,esp32_dynamic_50x50_density10_i8,4418,2,0,OK,1,710,111,33914,285328,282944,230940,230940,0,none,none,26,24,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_50x50_density10_i0,JPS,replan,50,50,10,path_blocking,esp32_dynamic_50x50_density10_i8,4418,2,0,OK,1,716,166,45396,285328,282928,230940,230940,0,none,none,26,24,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_50x50_density10_i0,JPS,initial,50,50,10,path_blocking,esp32_dynamic_50x50_density10_i9,4419,0,0,OK,1,698,70,21138,285328,283912,230940,230940,0,none,none,25,25,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_50x50_density10_i0,JPS,replan,50,50,10,path_blocking,esp32_dynamic_50x50_density10_i9,4419,0,0,OK,1,698,75,22867,285328,283920,230940,230940,0,none,none,25,25,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_50x50_density10_i0,JPS,initial,50,50,10,path_blocking,esp32_dynamic_50x50_density10_i9,4419,1,0,OK,1,698,70,21201,285328,283912,230940,230940,0,none,none,25,25,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_50x50_density10_i0,JPS,replan,50,50,10,path_blocking,esp32_dynamic_50x50_density10_i9,4419,1,0,OK,1,698,75,22865,285328,283920,230940,230940,0,none,none,25,25,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_50x50_density10_i0,JPS,initial,50,50,10,path_blocking,esp32_dynamic_50x50_density10_i9,4419,2,0,OK,1,698,70,21195,285328,283912,230940,230940,0,none,none,25,25,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_50x50_density10_i0,JPS,replan,50,50,10,path_blocking,esp32_dynamic_50x50_density10_i9,4419,2,0,OK,1,698,75,22868,285328,283920,230940,230940,0,none,none,25,25,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,initial,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i0,7820,0,0,OK,1,1452,538,124989,255328,246416,98088,98088,0,none,none,51,49,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,replan,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i0,7820,0,0,OK,1,1464,650,150278,255328,246400,98088,98088,0,none,none,51,49,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,initial,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i0,7820,1,0,OK,1,1452,538,125045,255328,246416,98088,98088,0,none,none,51,49,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,replan,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i0,7820,1,0,OK,1,1464,650,150284,255328,246400,98088,98088,0,none,none,51,49,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,initial,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i0,7820,2,0,OK,1,1452,538,125044,255328,246416,98088,98088,0,none,none,51,49,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,replan,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i0,7820,2,0,OK,1,1464,650,150283,255328,246400,98088,98088,0,none,none,51,49,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,initial,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i1,7821,0,0,OK,1,1464,626,139568,255328,246408,98048,98048,0,none,none,47,51,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,replan,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i1,7821,0,0,OK,1,1464,612,137648,255328,246456,98048,98048,0,none,none,47,51,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,initial,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i1,7821,1,0,OK,1,1464,626,139638,255328,246408,98048,98048,0,none,none,47,51,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,replan,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i1,7821,1,0,OK,1,1464,612,137657,255328,246456,98048,98048,0,none,none,47,51,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,initial,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i1,7821,2,0,OK,1,1464,626,139639,255328,246408,98048,98048,0,none,none,47,51,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,replan,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i1,7821,2,0,OK,1,1464,612,137653,255328,246456,98048,98048,0,none,none,47,51,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,initial,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i2,7822,0,0,OK,1,1464,679,156751,255328,246416,78520,78520,0,none,none,52,45,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,replan,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i2,7822,0,0,OK,1,1470,746,173726,255328,246400,78520,78520,0,none,none,52,45,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,initial,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i2,7822,1,0,OK,1,1464,679,156822,255328,246416,78520,78520,0,none,none,52,45,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,replan,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i2,7822,1,0,OK,1,1470,746,173738,255328,246400,78520,78520,0,none,none,52,45,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,initial,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i2,7822,2,0,OK,1,1464,679,156818,255328,246416,78520,78520,0,none,none,52,45,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,replan,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i2,7822,2,0,OK,1,1470,746,173733,255328,246400,78520,78520,0,none,none,52,45,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,initial,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i3,7823,0,0,OK,1,1452,651,149975,255328,246408,78520,78520,0,none,none,48,54,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,replan,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i3,7823,0,0,OK,1,1458,721,162158,255328,246392,78520,78520,0,none,none,48,54,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,initial,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i3,7823,1,0,OK,1,1452,651,150052,255328,246408,78520,78520,0,none,none,48,54,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,replan,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i3,7823,1,0,OK,1,1458,721,162157,255328,246392,78520,78520,0,none,none,48,54,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,initial,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i3,7823,2,0,OK,1,1452,651,150057,255328,246408,78520,78520,0,none,none,48,54,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,replan,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i3,7823,2,0,OK,1,1458,721,162156,255328,246392,78520,78520,0,none,none,48,54,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,initial,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i4,7824,0,0,OK,1,1476,727,160068,255328,246440,78520,78520,0,none,none,47,51,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,replan,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i4,7824,0,0,OK,1,1476,699,153613,255328,246440,78520,78520,0,none,none,47,51,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,initial,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i4,7824,1,0,OK,1,1476,727,160127,255328,246440,78520,78520,0,none,none,47,51,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,replan,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i4,7824,1,0,OK,1,1476,699,153601,255328,246440,78520,78520,0,none,none,47,51,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,initial,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i4,7824,2,0,OK,1,1476,727,160124,255328,246440,78520,78520,0,none,none,47,51,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,replan,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i4,7824,2,0,OK,1,1476,699,153600,255328,246440,78520,78520,0,none,none,47,51,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,initial,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i5,7825,0,0,OK,1,1446,561,130358,255328,246392,78520,78520,0,none,none,49,52,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,replan,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i5,7825,0,0,OK,1,1452,562,130884,255328,246384,78520,78520,0,none,none,49,52,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,initial,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i5,7825,1,0,OK,1,1446,561,130436,255328,246392,78520,78520,0,none,none,49,52,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,replan,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i5,7825,1,0,OK,1,1452,562,130884,255328,246384,78520,78520,0,none,none,49,52,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,initial,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i5,7825,2,0,OK,1,1446,561,130439,255328,246392,78520,78520,0,none,none,49,52,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,replan,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i5,7825,2,0,OK,1,1452,562,130885,255328,246384,78520,78520,0,none,none,49,52,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,initial,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i6,7826,0,0,OK,1,1470,723,157710,255328,246384,46480,46480,0,none,none,48,55,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,replan,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i6,7826,0,0,OK,1,1482,907,214307,255328,238192,46480,46480,0,none,none,48,55,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,initial,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i6,7826,1,0,OK,1,1470,723,157771,255328,246384,46480,46480,0,none,none,48,55,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,replan,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i6,7826,1,0,OK,1,1482,907,214326,255328,238192,46480,46480,0,none,none,48,55,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,initial,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i6,7826,2,0,OK,1,1470,723,157771,255328,246384,46480,46480,0,none,none,48,55,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,replan,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i6,7826,2,0,OK,1,1482,907,214305,255328,238192,46480,46480,0,none,none,48,55,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,initial,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i7,7827,0,0,OK,1,1476,788,181174,255328,246384,46480,46480,0,none,none,53,43,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,replan,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i7,7827,0,0,OK,1,1482,856,196972,255328,246448,46480,46480,0,none,none,53,43,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,initial,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i7,7827,1,0,OK,1,1476,788,181242,255328,246384,46480,46480,0,none,none,53,43,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,replan,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i7,7827,1,0,OK,1,1482,856,196964,255328,246448,46480,46480,0,none,none,53,43,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,initial,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i7,7827,2,0,OK,1,1476,788,181246,255328,246384,46480,46480,0,none,none,53,43,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,replan,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i7,7827,2,0,OK,1,1482,856,196972,255328,246448,46480,46480,0,none,none,53,43,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,initial,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i8,7828,0,0,OK,1,1446,598,137248,255328,246464,46480,46480,0,none,none,48,52,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,replan,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i8,7828,0,0,OK,1,1452,654,147908,255328,246456,46480,46480,0,none,none,48,52,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,initial,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i8,7828,1,0,OK,1,1446,598,137307,255328,246464,46480,46480,0,none,none,48,52,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,replan,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i8,7828,1,0,OK,1,1452,654,147901,255328,246456,46480,46480,0,none,none,48,52,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,initial,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i8,7828,2,0,OK,1,1446,598,137307,255328,246464,46480,46480,0,none,none,48,52,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,replan,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i8,7828,2,0,OK,1,1452,654,147902,255328,246456,46480,46480,0,none,none,48,52,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,initial,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i9,7829,0,0,OK,1,1452,545,122631,255328,246512,46480,46480,0,none,none,52,48,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,replan,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i9,7829,0,0,OK,1,1452,508,115509,255328,246512,46480,46480,0,none,none,52,48,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,initial,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i9,7829,1,0,OK,1,1452,545,122703,255328,246512,46480,46480,0,none,none,52,48,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,replan,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i9,7829,1,0,OK,1,1452,508,115514,255328,246512,46480,46480,0,none,none,52,48,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,initial,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i9,7829,2,0,OK,1,1452,545,122704,255328,246512,46480,46480,0,none,none,52,48,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_100x100_density20_i0,JPS,replan,100,100,20,path_blocking,esp32_dynamic_100x100_density20_i9,7829,2,0,OK,1,1452,508,115513,255328,246512,46480,46480,0,none,none,52,48,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_500x500_density30_i0,JPS,initial_or_replan,500,500,30,path_blocking,esp32_dynamic_500x500_density30_i0,28030,0,0,OOM,0,-1,-1,-1,299384,299280,299280,299280,1000000,grid_allocation,bad_alloc_heap_callback,-1,-1,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_500x500_density30_i0,JPS,initial_or_replan,500,500,30,path_blocking,esp32_dynamic_500x500_density30_i0,28030,1,0,OOM,0,-1,-1,-1,299384,299280,299280,299280,1000000,grid_allocation,bad_alloc_heap_callback,-1,-1,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_500x500_density30_i0,JPS,initial_or_replan,500,500,30,path_blocking,esp32_dynamic_500x500_density30_i0,28030,2,0,OOM,0,-1,-1,-1,299384,299280,299280,299280,1000000,grid_allocation,bad_alloc_heap_callback,-1,-1,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_500x500_density30_i0,JPS,initial_or_replan,500,500,30,path_blocking,esp32_dynamic_500x500_density30_i1,28031,0,0,OOM,0,-1,-1,-1,299384,299280,299280,299280,1000000,grid_allocation,bad_alloc_heap_callback,-1,-1,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_500x500_density30_i0,JPS,initial_or_replan,500,500,30,path_blocking,esp32_dynamic_500x500_density30_i1,28031,1,0,OOM,0,-1,-1,-1,299384,299280,299280,299280,1000000,grid_allocation,bad_alloc_heap_callback,-1,-1,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_500x500_density30_i0,JPS,initial_or_replan,500,500,30,path_blocking,esp32_dynamic_500x500_density30_i1,28031,2,0,OOM,0,-1,-1,-1,299384,299280,299280,299280,1000000,grid_allocation,bad_alloc_heap_callback,-1,-1,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_500x500_density30_i0,JPS,initial_or_replan,500,500,30,path_blocking,esp32_dynamic_500x500_density30_i2,28032,0,0,OOM,0,-1,-1,-1,299384,299280,299280,299280,1000000,grid_allocation,bad_alloc_heap_callback,-1,-1,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_500x500_density30_i0,JPS,initial_or_replan,500,500,30,path_blocking,esp32_dynamic_500x500_density30_i2,28032,1,0,OOM,0,-1,-1,-1,299384,299280,299280,299280,1000000,grid_allocation,bad_alloc_heap_callback,-1,-1,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_500x500_density30_i0,JPS,initial_or_replan,500,500,30,path_blocking,esp32_dynamic_500x500_density30_i2,28032,2,0,OOM,0,-1,-1,-1,299384,299280,299280,299280,1000000,grid_allocation,bad_alloc_heap_callback,-1,-1,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_500x500_density30_i0,JPS,initial_or_replan,500,500,30,path_blocking,esp32_dynamic_500x500_density30_i3,28033,0,0,OOM,0,-1,-1,-1,299384,299280,299280,299280,1000000,grid_allocation,bad_alloc_heap_callback,-1,-1,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_500x500_density30_i0,JPS,initial_or_replan,500,500,30,path_blocking,esp32_dynamic_500x500_density30_i3,28033,1,0,OOM,0,-1,-1,-1,299384,299280,299280,299280,1000000,grid_allocation,bad_alloc_heap_callback,-1,-1,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_500x500_density30_i0,JPS,initial_or_replan,500,500,30,path_blocking,esp32_dynamic_500x500_density30_i3,28033,2,0,OOM,0,-1,-1,-1,299384,299280,299280,299280,1000000,grid_allocation,bad_alloc_heap_callback,-1,-1,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_500x500_density30_i0,JPS,initial_or_replan,500,500,30,path_blocking,esp32_dynamic_500x500_density30_i4,28034,0,0,OOM,0,-1,-1,-1,299384,299280,299280,299280,1000000,grid_allocation,bad_alloc_heap_callback,-1,-1,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_500x500_density30_i0,JPS,initial_or_replan,500,500,30,path_blocking,esp32_dynamic_500x500_density30_i4,28034,1,0,OOM,0,-1,-1,-1,299384,299280,299280,299280,1000000,grid_allocation,bad_alloc_heap_callback,-1,-1,0,160,v5.2.2,unavailable
esp32_20260808T132635Z_JPS_dynamic_500x500_density30_i0,JPS,initial_or_replan,500,500,30,path_blocking,esp32_dynamic_500x500_density30_i4,28034,2,0,OOM,0,-1,-1,-1,299384,299280,299280,299280,1000000,grid_allocation,bad_alloc_heap_callback,-1,-1,0,160,v5.2.2,unavailable
